entity_name,entity_state,entity_type,url,accessible,status,redirect_url,error,estimated_vendor,confidence,priority,search_keywords
Monroe County,NY,county,https://www.co.monroe.ny.us/procurement,False,,,connection_failed,custom_html,low,7,"monroe county ny, monroe county new york"
Onondaga County,NY,county,https://onondaga-county.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.gov/purchasing,False,,,connection_failed,custom_html,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://www.co.onondaga.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.gov/bids,False,,,connection_failed,custom_html,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.gov/procurement,False,,,connection_failed,custom_html,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.ionwave.net,False,,,connection_failed,ionwave,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.bidsync.com,False,,,connection_failed,bidsync,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://www.onondagacountyny.gov/procurement,False,,,connection_failed,custom_html,low,6,"onondaga county ny, onondaga county new york"
Onondaga County,NY,county,https://onondagacounty.questcdn.com,False,,,connection_failed,questcdn,low,6,"onondaga county ny, onondaga county new york"
Albany County,NY,county,https://albanycounty.questcdn.com,False,,,connection_failed,questcdn,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albanycounty.ionwave.net,False,,,connection_failed,ionwave,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albany-county.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albanycounty.gov/bids,False,,,connection_failed,custom_html,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albanycounty.gov/procurement,False,,,connection_failed,custom_html,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albanycounty.gov/purchasing,False,,,connection_failed,custom_html,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albanycounty.bidsync.com,False,,,connection_failed,bidsync,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://www.co.albany.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://www.albanycountyny.gov/procurement,False,403,,,custom_html,low,6,"albany county ny, albany county new york"
Albany County,NY,county,https://albanycounty.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"albany county ny, albany county new york"
New York City,NY,city,https://newyorkcity.bidsync.com,False,,,connection_failed,bidsync,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://newyorkcity.publicpurchase.com,False,,,connection_failed,publicpurchase,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://new-york-city.bonfirehub.com,False,,,connection_failed,bonfire,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://newyorkcity.gov/procurement,False,,,connection_failed,custom_html,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://www.cityofnewyork.ny.us/procurement,False,,,connection_failed,custom_html,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://newyorkcity.gov/purchasing,False,,,connection_failed,custom_html,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://newyorkcity.ionwave.net,False,,,connection_failed,ionwave,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://newyorkcity.questcdn.com,False,,,connection_failed,questcdn,low,10,"new york city, nyc, city of new york"
New York City,NY,city,https://newyorkcity.gov/bids,False,,,connection_failed,custom_html,low,10,"new york city, nyc, city of new york"
Buffalo,NY,city,https://buffalo.gov/bids,False,,,connection_failed,custom_html,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.gov/purchasing,False,,,connection_failed,custom_html,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.ionwave.net,False,,,connection_failed,ionwave,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.bidsync.com,False,,,connection_failed,bidsync,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.questcdn.com,False,,,connection_failed,questcdn,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://buffalo.gov/procurement,False,,,connection_failed,custom_html,low,7,"buffalo ny, city of buffalo"
Buffalo,NY,city,https://www.cityofbuffalo.ny.us/procurement,False,,,connection_failed,custom_html,low,7,"buffalo ny, city of buffalo"
Rochester,NY,city,https://rochester.bidsync.com,False,,,connection_failed,bidsync,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.gov/bids,False,,,connection_failed,custom_html,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.questcdn.com,False,,,connection_failed,questcdn,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.ionwave.net,False,,,connection_failed,ionwave,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://www.cityofrochester.ny.us/procurement,False,,,connection_failed,custom_html,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.gov/procurement,False,,,connection_failed,custom_html,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.gov/purchasing,False,,,connection_failed,custom_html,low,7,"rochester ny, city of rochester"
Rochester,NY,city,https://rochester.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"rochester ny, city of rochester"
Yonkers,NY,city,https://yonkers.bonfirehub.com,False,,,connection_failed,bonfire,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.ionwave.net,False,,,connection_failed,ionwave,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.gov/purchasing,False,,,connection_failed,custom_html,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.gov/procurement,False,,,connection_failed,custom_html,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.bidsync.com,False,,,connection_failed,bidsync,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.questcdn.com,False,,,connection_failed,questcdn,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.publicpurchase.com,False,,,connection_failed,publicpurchase,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://yonkers.gov/bids,False,,,connection_failed,custom_html,low,8,"yonkers ny, city of yonkers"
Yonkers,NY,city,https://www.cityofyonkers.ny.us/procurement,False,,,connection_failed,custom_html,low,8,"yonkers ny, city of yonkers"
Syracuse,NY,city,https://syracuse.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://www.cityofsyracuse.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.gov/bids,False,,,connection_failed,custom_html,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.ionwave.net,False,,,connection_failed,ionwave,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.bidsync.com,False,,,connection_failed,bidsync,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.gov/purchasing,False,,,connection_failed,custom_html,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.gov/procurement,False,,,connection_failed,custom_html,low,6,"syracuse ny, city of syracuse"
Syracuse,NY,city,https://syracuse.questcdn.com,False,,,connection_failed,questcdn,low,6,"syracuse ny, city of syracuse"
Albany,NY,city,https://albany.gov/purchasing,False,,,connection_failed,custom_html,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.bidsync.com,False,,,connection_failed,bidsync,low,7,"albany ny, city of albany"
Albany,NY,city,https://www.cityofalbany.ny.us/procurement,False,,,connection_failed,custom_html,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.gov/bids,False,,,connection_failed,custom_html,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.ionwave.net,False,,,connection_failed,ionwave,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.gov/procurement,False,,,connection_failed,custom_html,low,7,"albany ny, city of albany"
Albany,NY,city,https://albany.questcdn.com,False,,,connection_failed,questcdn,low,7,"albany ny, city of albany"
New Rochelle,NY,city,https://newrochelle.gov/purchasing,False,,,connection_failed,custom_html,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://newrochelle.bidsync.com,False,,,connection_failed,bidsync,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://new-rochelle.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://newrochelle.gov/bids,False,,,connection_failed,custom_html,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://newrochelle.gov/procurement,False,,,connection_failed,custom_html,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://www.cityofnewrochelle.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://newrochelle.questcdn.com,False,,,connection_failed,questcdn,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://newrochelle.ionwave.net,False,,,connection_failed,ionwave,low,6,"new rochelle ny, city of new rochelle"
New Rochelle,NY,city,https://newrochelle.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"new rochelle ny, city of new rochelle"
Mount Vernon,NY,city,https://mountvernon.gov/purchasing,False,,,connection_failed,custom_html,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mountvernon.ionwave.net,False,,,connection_failed,ionwave,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mountvernon.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://www.cityofmountvernon.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mountvernon.bidsync.com,False,,,connection_failed,bidsync,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mount-vernon.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mountvernon.gov/bids,False,,,connection_failed,custom_html,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mountvernon.gov/procurement,False,,,connection_failed,custom_html,low,6,"mount vernon ny, city of mount vernon"
Mount Vernon,NY,city,https://mountvernon.questcdn.com,False,,,connection_failed,questcdn,low,6,"mount vernon ny, city of mount vernon"
Schenectady,NY,city,https://www.cityofschenectady.ny.us/procurement,False,,,connection_failed,custom_html,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.gov/procurement,False,,,connection_failed,custom_html,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.ionwave.net,False,,,connection_failed,ionwave,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.gov/bids,False,,,connection_failed,custom_html,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.bidsync.com,False,,,connection_failed,bidsync,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.questcdn.com,False,,,connection_failed,questcdn,low,5,"schenectady ny, city of schenectady"
Schenectady,NY,city,https://schenectady.gov/purchasing,False,,,connection_failed,custom_html,low,5,"schenectady ny, city of schenectady"
Utica,NY,city,https://utica.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"utica ny, city of utica"
Utica,NY,city,https://www.cityofutica.ny.us/procurement,False,,,connection_failed,custom_html,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.ionwave.net,False,,,connection_failed,ionwave,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.gov/bids,False,,,connection_failed,custom_html,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.bidsync.com,False,,,connection_failed,bidsync,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.questcdn.com,False,,,connection_failed,questcdn,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.gov/purchasing,False,,,connection_failed,custom_html,low,5,"utica ny, city of utica"
Utica,NY,city,https://utica.gov/procurement,False,,,connection_failed,custom_html,low,5,"utica ny, city of utica"
White Plains,NY,city,https://whiteplains.questcdn.com,False,,,connection_failed,questcdn,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://whiteplains.gov/procurement,False,,,connection_failed,custom_html,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://whiteplains.gov/purchasing,False,,,connection_failed,custom_html,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://whiteplains.bidsync.com,False,,,connection_failed,bidsync,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://whiteplains.ionwave.net,False,,,connection_failed,ionwave,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://whiteplains.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://www.cityofwhiteplains.ny.us/procurement,False,,,connection_failed,custom_html,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://whiteplains.gov/bids,False,,,connection_failed,custom_html,low,7,"white plains ny, city of white plains"
White Plains,NY,city,https://white-plains.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"white plains ny, city of white plains"
Hempstead,NY,city,https://hempstead.ionwave.net,False,,,connection_failed,ionwave,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.gov/procurement,False,,,connection_failed,custom_html,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.gov/bids,False,,,connection_failed,custom_html,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://www.cityofhempstead.ny.us/procurement,False,,,connection_failed,custom_html,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.questcdn.com,False,,,connection_failed,questcdn,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.bidsync.com,False,,,connection_failed,bidsync,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"hempstead ny, town of hempstead"
Hempstead,NY,city,https://hempstead.gov/purchasing,False,,,connection_failed,custom_html,low,7,"hempstead ny, town of hempstead"
Brookhaven,NY,city,https://brookhaven.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.ionwave.net,False,,,connection_failed,ionwave,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.gov/procurement,False,,,connection_failed,custom_html,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://www.cityofbrookhaven.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.gov/bids,False,,,connection_failed,custom_html,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.questcdn.com,False,,,connection_failed,questcdn,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.bidsync.com,False,,,connection_failed,bidsync,low,6,"brookhaven ny, town of brookhaven"
Brookhaven,NY,city,https://brookhaven.gov/purchasing,False,,,connection_failed,custom_html,low,6,"brookhaven ny, town of brookhaven"
Islip,NY,city,https://islip.gov/procurement,False,,,connection_failed,custom_html,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.gov/bids,False,,,connection_failed,custom_html,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.ionwave.net,False,,,connection_failed,ionwave,low,6,"islip ny, town of islip"
Islip,NY,city,https://www.cityofislip.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.gov/purchasing,False,,,connection_failed,custom_html,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.questcdn.com,False,,,connection_failed,questcdn,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"islip ny, town of islip"
Islip,NY,city,https://islip.bidsync.com,False,,,connection_failed,bidsync,low,6,"islip ny, town of islip"
Oyster Bay,NY,city,https://oysterbay.bidsync.com,False,,,connection_failed,bidsync,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oysterbay.gov/purchasing,False,,,connection_failed,custom_html,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oysterbay.questcdn.com,False,,,connection_failed,questcdn,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oysterbay.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://www.cityofoysterbay.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oyster-bay.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oysterbay.gov/procurement,False,,,connection_failed,custom_html,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oysterbay.gov/bids,False,,,connection_failed,custom_html,low,6,"oyster bay ny, town of oyster bay"
Oyster Bay,NY,city,https://oysterbay.ionwave.net,False,,,connection_failed,ionwave,low,6,"oyster bay ny, town of oyster bay"
North Hempstead,NY,city,https://www.cityofnorthhempstead.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.bidsync.com,False,,,connection_failed,bidsync,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://north-hempstead.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.gov/bids,False,,,connection_failed,custom_html,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.questcdn.com,False,,,connection_failed,questcdn,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.gov/procurement,False,,,connection_failed,custom_html,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.gov/purchasing,False,,,connection_failed,custom_html,low,6,"north hempstead ny, town of north hempstead"
North Hempstead,NY,city,https://northhempstead.ionwave.net,False,,,connection_failed,ionwave,low,6,"north hempstead ny, town of north hempstead"
Babylon,NY,city,https://babylon.bidsync.com,False,,,connection_failed,bidsync,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.ionwave.net,False,,,connection_failed,ionwave,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.questcdn.com,False,,,connection_failed,questcdn,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.gov/bids,False,,,connection_failed,custom_html,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://www.cityofbabylon.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.gov/procurement,False,,,connection_failed,custom_html,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"babylon ny, town of babylon"
Babylon,NY,city,https://babylon.gov/purchasing,False,,,connection_failed,custom_html,low,6,"babylon ny, town of babylon"
Huntington,NY,city,https://huntington.gov/purchasing,False,,,connection_failed,custom_html,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.questcdn.com,False,,,connection_failed,questcdn,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.gov/bids,False,,,connection_failed,custom_html,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.ionwave.net,False,,,connection_failed,ionwave,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.gov/procurement,False,,,connection_failed,custom_html,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.bidsync.com,False,,,connection_failed,bidsync,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://www.cityofhuntington.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"huntington ny, town of huntington"
Huntington,NY,city,https://huntington.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"huntington ny, town of huntington"
Smithtown,NY,city,https://smithtown.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.ionwave.net,False,,,connection_failed,ionwave,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.gov/bids,False,,,connection_failed,custom_html,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.gov/purchasing,False,,,connection_failed,custom_html,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.questcdn.com,False,,,connection_failed,questcdn,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.bidsync.com,False,,,connection_failed,bidsync,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://smithtown.gov/procurement,False,,,connection_failed,custom_html,low,6,"smithtown ny, town of smithtown"
Smithtown,NY,city,https://www.cityofsmithtown.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"smithtown ny, town of smithtown"
Ramapo,NY,city,https://ramapo.questcdn.com,False,,,connection_failed,questcdn,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.ionwave.net,False,,,connection_failed,ionwave,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.gov/purchasing,False,404,https://www.ramapo.gov/purchasing,,custom_html,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.gov/procurement,False,404,https://www.ramapo.gov/procurement,,custom_html,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.gov/bids,False,404,https://www.ramapo.gov/bids,,custom_html,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://www.cityoframapo.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"ramapo ny, town of ramapo"
Ramapo,NY,city,https://ramapo.bidsync.com,False,,,connection_failed,bidsync,low,6,"ramapo ny, town of ramapo"
Greenburgh,NY,city,https://greenburgh.questcdn.com,False,,,connection_failed,questcdn,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://www.cityofgreenburgh.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.bidsync.com,False,,,connection_failed,bidsync,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.gov/purchasing,False,,,connection_failed,custom_html,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.ionwave.net,False,,,connection_failed,ionwave,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.gov/bids,False,,,connection_failed,custom_html,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.gov/procurement,False,,,connection_failed,custom_html,low,6,"greenburgh ny, town of greenburgh"
Greenburgh,NY,city,https://greenburgh.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"greenburgh ny, town of greenburgh"
Mount Pleasant,NY,city,https://mountpleasant.gov/purchasing,False,,,connection_failed,custom_html,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mountpleasant.gov/bids,False,,,connection_failed,custom_html,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mountpleasant.bidsync.com,False,,,connection_failed,bidsync,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mountpleasant.gov/procurement,False,,,connection_failed,custom_html,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mountpleasant.ionwave.net,False,,,connection_failed,ionwave,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mountpleasant.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://www.cityofmountpleasant.ny.us/procurement,False,,,connection_failed,custom_html,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mount-pleasant.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"mount pleasant ny, town of mount pleasant"
Mount Pleasant,NY,city,https://mountpleasant.questcdn.com,False,,,connection_failed,questcdn,low,5,"mount pleasant ny, town of mount pleasant"
Clarkstown,NY,city,https://clarkstown.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"clarkstown ny, town of clarkstown"
Clarkstown,NY,city,https://clarkstown.gov/purchasing,False,403,,,custom_html,low,6,"clarkstown ny, town of clarkstown"
Clarkstown,NY,city,https://www.cityofclarkstown.ny.us/procurement,False,,,connection_failed,custom_html,low,6,"clarkstown ny, town of clarkstown"
Clarkstown,NY,city,https://clarkstown.bidsync.com,False,,,connection_failed,bidsync,low,6,"clarkstown ny, town of clarkstown"
Clarkstown,NY,city,https://clarkstown.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"clarkstown ny, town of clarkstown"
Clarkstown,NY,city,https://clarkstown.gov/procurement,False,403,,,custom_html,low,6,"clarkstown ny, town of clarkstown"
Clarkstown,NY,city,https://clarkstown.questcdn.com,False,,,connection_failed,questcdn,low,6,"clarkstown ny, town of clarkstown"
